what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1605174015450
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-1]', --device=1, --instance=0, --stop] return code: 4, 'other error'",1605174016368
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1605174019508
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-1]', --device=1, --instance=0, --go, /cygdrive/c/Users/Cyprien/Documents/GIT/TP_VHDL/NIOS/CPU_NMEA/software/Test2_receptionNMEA/Test2_receptionNMEA.elf] return code: 4, 'other error'",1605174022704
error,log,,,"Downloading ELF Process failed",1605174022705
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1605174023154
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1605174043707
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1605174052521
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1605174079754
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1605174108435
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1605174147865
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1605174148737
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1605174148926
